timestamp, relative_time, rr_sincestart, rr
1442451441052, 12025316, 12218557, 1039
1442451442048, 12026312, 12219532, 975
1442451443047, 12027311, 12220572, 1040
1442451444044, 12028308, 12221613, 1041
1442451445041, 12029305, 12222588, 975
1442451446039, 12030303, 12223613, 1025
1442451447037, 12031301, 12224662, 1049
1442451448034, 12032298, 12225650, 988
1442451449032, 12033296, 12226709, 1059
1442451450029, 12034293, 12227776, 1067
1442451451025, 12035289, 12228778, 1002
1442451452023, 12036287, 12229798, 1020
1442451453020, 12037284, 12230779, 981
1442451454018, 12038282, 12231695, 916
1442451455016, 12039280, 12232635, 940
1442451456013, 12040277, 12233614, 979
1442451457009, 12041273, 12234529, 915
1442451458007, 12042271, 12235490, 961
1442451459005, 12043269, 12236557, 1067
1442451460003, 12044267, 12237523, 966
1442451461001, 12045265, 12238548, 1025
1442451461999, 12046263, 12239582, 1034
1442451462996, 12047260, 12240579, 997
1442451463992, 12048256, 12241651, 1072
1442451464990, 12049254, 12242763, 1112
1442451465988, 12050252, 12243807, 1044
1442451466985, 12051249, 12244907, 1100
1442451467982, 12052246, 12246017, 1110
1442451468980, 12053244, 12247041, 1024
1442451469980, 12054244, 12248171, 1130
1442451470976, 12055240, 12249234, 1063
1442451471972, 12056236, 12250247, 1013
1442451473470, 12057734, 12251302, 1055
1442451474469, 12058733, 12252332, 1030
1442451475468, 12059732, 12253323, 991
1442451476462, 12060726, 12254366, 1043
1442451477459, 12061723, 12255413, 1047
1442451478457, 12062721, 12256389, 976
1442451479455, 12063719, 12257433, 1044
1442451480452, 12064716, 12258461, 1028
1442451481450, 12065714, 12259436, 975
1442451482447, 12066711, 12260450, 1014
1442451483445, 12067709, 12261467, 1017
1442451484442, 12068706, 12262405, 938
1442451485438, 12069702, 12263390, 985
1442451486437, 12070701, 12264425, 1035
1442451487434, 12071698, 12265396, 971
1442451488431, 12072695, 12266454, 1058
1442451489430, 12073694, 12267486, 1032
1442451490428, 12074692, 12268457, 971
1442451491426, 12075690, 12269397, 940
1442451492425, 12076689, 12270418, 1021
1442451493420, 12077684, 12271436, 1018
1442451495414, 12079678, 12272588, 1152
1442451496412, 12080676, 12273537, 949
1442451497408, 12081672, 12274444, 907
1442451498408, 12082672, 12275294, 850
1442451499405, 12083669, 12276110, 816
1442451499405, 12083669, 12276932, 822
1442451500402, 12084666, 12277793, 861
1442451501400, 12085664, 12278616, 823
1442451502398, 12086662, 12279444, 828
1442451503395, 12087659, 12280261, 817
1442451503395, 12087659, 12281068, 807
1442451504392, 12088656, 12281867, 799
1442451505388, 12089652, 12282647, 780
1442451506387, 12090651, 12283412, 765
1442451506387, 12090651, 12284143, 731
1442451507384, 12091648, 12284864, 721
1442451508381, 12092645, 12285584, 720
1442451508381, 12092645, 12286284, 700
1442451509379, 12093643, 12286976, 692
