timestamp, relative_time, rr_sincestart, rr
1442316155585, 170566, 142414, 804
1442316156599, 171580, 143170, 756
1442316157679, 172660, 143984, 814
1442316161670, 176651, 145520, 1536
1442316162664, 177645, 146296, 776
1442316163662, 178643, 147032, 736
1442316164566, 179547, 147770, 738
1442316164566, 179547, 148463, 693
1442316165562, 180543, 149137, 674
1442316166654, 181635, 149799, 662
1442316166654, 181635, 150452, 653
1442316167650, 182631, 151119, 667
1442316168556, 183537, 151796, 677
1442316168556, 183537, 152476, 680
1442316169553, 184534, 153159, 683
1442316170545, 185526, 153851, 692
1442316171548, 186529, 154520, 669
1442316172542, 187523, 155185, 665
1442316177624, 192605, 159558, 4373
1442316178532, 193513, 160384, 826
1442316179623, 194604, 161218, 834
1442316180621, 195602, 162129, 911
1442316181623, 196604, 162994, 865
1442316182613, 197594, 163818, 824
1442316182613, 197594, 164651, 833
1442316183518, 198499, 165515, 864
1442316184611, 199592, 166376, 861
1442316185605, 200586, 167228, 852
1442316186602, 201583, 168171, 943
1442316187506, 202487, 169101, 930
1442316188596, 203577, 169977, 876
1442316189595, 204576, 170900, 923
1442316189595, 204576, 171839, 939
1442316190596, 205577, 172730, 891
1442316191594, 206575, 173633, 903
1442316192493, 207474, 174545, 912
1442316193584, 208565, 175416, 871
1442316194586, 209567, 176335, 919
1442316195580, 210561, 177283, 948
1442316196484, 211465, 178241, 958
1442316197554, 212535, 179201, 960
1442316198572, 213553, 180192, 991
1442316199571, 214552, 181157, 965
1442316199571, 214552, 182051, 894
1442316200570, 215551, 182959, 908
1442316201471, 216452, 183904, 945
1442316202468, 217449, 184809, 905
1442316203462, 218443, 185776, 967
1442316204464, 219445, 186795, 1019
1442316205465, 220446, 187729, 934
1442316206460, 221441, 188678, 949
1442316207456, 222437, 189524, 846
1442316208546, 223527, 190348, 824
1442316208546, 223527, 191099, 751
1442316209548, 224529, 191905, 806
1442316210449, 225430, 192731, 826
1442316211539, 226520, 193558, 827
1442316211539, 226520, 194405, 847
1442316212445, 227426, 195237, 832
1442316213538, 228519, 196065, 828
1442316214439, 229420, 196844, 779
1442316215476, 230457, 197626, 782
1442316215476, 230457, 198436, 810
1442316216526, 231507, 199296, 860
1442316218522, 233503, 200032, 736
1442316224440, 239421, 200912, 880
1442316226414, 241395, 201785, 873
1442316228403, 243384, 202831, 1046
1442316229400, 244381, 203755, 924
1442316230396, 245377, 204613, 858
1442316230396, 245377, 205477, 864
1442316231493, 246474, 206305, 828
1442316232394, 247375, 207146, 841
1442316233394, 248375, 207924, 778
1442316234389, 249370, 208717, 793
1442316234389, 249370, 209489, 772
1442316235386, 250367, 210322, 833
1442316237382, 252363, 210658, 336
1442316238476, 253457, 211670, 1012
