timestamp, relative_time, heart_rate
1442439495258, 79522, 65
1442439496256, 80520, 63
1442439497253, 81517, 65
1442439498250, 82514, 66
1442439499247, 83511, 66
1442439500246, 84510, 67
1442439501243, 85507, 65
1442439502240, 86504, 63
1442439503237, 87501, 63
1442439504236, 88500, 61
1442439505233, 89497, 61
1442439506230, 90494, 60
1442439507228, 91492, 59
1442439508225, 92489, 62
1442439509223, 93487, 63
1442439510221, 94485, 65
1442439511217, 95481, 62
1442439512216, 96480, 62
1442439513213, 97477, 60
1442439514210, 98474, 59
1442439515208, 99472, 58
1442439516206, 100470, 60
1442439517203, 101467, 58
1442439518201, 102465, 59
1442439519198, 103462, 60
1442439520196, 104460, 59
1442439521192, 105456, 60
1442439522191, 106455, 60
1442439523188, 107452, 60
1442439524189, 108453, 61
1442439525183, 109447, 60
1442439526180, 110444, 59
1442439527178, 111442, 63
1442439528215, 112479, 69
1442439529173, 113437, 72
1442439530171, 114435, 71
1442439531168, 115432, 66
1442439532166, 116430, 62
1442439533163, 117427, 62
1442439534160, 118424, 59
1442439535158, 119422, 59
1442439536156, 120420, 60
1442439537153, 121417, 59
1442439538150, 122414, 62
1442439539148, 123412, 65
1442439540145, 124409, 66
1442439541143, 125407, 67
1442439542140, 126404, 63
1442439543138, 127402, 59
1442439544135, 128399, 59
1442439545133, 129397, 58
1442439546130, 130394, 58
1442439547127, 131391, 60
1442439548125, 132389, 61
1442439549120, 133384, 61
1442439550120, 134384, 62
1442439551118, 135382, 61
1442439552116, 136380, 62
1442439553113, 137377, 61
1442439554111, 138375, 63
1442439555108, 139372, 62
1442439556106, 140370, 62
1442439557103, 141367, 63
1442439558100, 142364, 62
1442439559098, 143362, 63
1442439560095, 144359, 64
1442439561092, 145356, 63
1442439562090, 146354, 65
1442439563088, 147352, 65
1442439564085, 148349, 64
1442439565083, 149347, 65
1442439566080, 150344, 64
1442439567078, 151342, 63
1442439568075, 152339, 62
1442439569073, 153337, 60
1442439570066, 154330, 59
1442439571067, 155331, 61
1442439572065, 156329, 62
1442439573063, 157327, 67
1442439574060, 158324, 64
1442439575059, 159323, 63
1442439576056, 160320, 61
1442439577053, 161317, 61
1442439578048, 162312, 58
1442439579047, 163311, 57
1442439580046, 164310, 58
1442439581050, 165314, 61
1442439582040, 166304, 66
1442439583038, 167302, 64
1442439584035, 168299, 62
1442439585033, 169297, 62
1442439586030, 170294, 60
1442439587027, 171291, 59
1442439588025, 172289, 59
1442439589022, 173286, 58
1442439590021, 174285, 58
1442439591018, 175282, 60
1442439592012, 176276, 59
1442439593013, 177277, 59
1442439594010, 178274, 61
1442439595008, 179272, 59
1442439596006, 180270, 60
1442439597003, 181267, 60
1442439598000, 182264, 60
1442439598998, 183262, 61
1442439599996, 184260, 61
1442439600993, 185257, 61
1442439601990, 186254, 62
1442439602988, 187252, 60
1442439603985, 188249, 58
1442439604983, 189247, 60
1442439605980, 190244, 59
1442439606981, 191245, 60
1442439608475, 192739, 62
1442439609472, 193736, 61
1442439610469, 194733, 62
1442439611467, 195731, 64
1442439612459, 196723, 62
1442439613461, 197725, 61
1442439614459, 198723, 63
1442439615455, 199719, 61
1442439616454, 200718, 61
1442439617451, 201715, 63
1442439618449, 202713, 62
1442439619447, 203711, 64
1442439620445, 204709, 66
1442439621442, 205706, 63
1442439622439, 206703, 63
1442439623437, 207701, 64
1442439624434, 208698, 62
1442439625431, 209695, 62
1442439626429, 210693, 64
1442439627426, 211690, 64
1442439628424, 212688, 65
1442439629422, 213686, 64
1442439630424, 214688, 65
1442439631416, 215680, 66
1442439632414, 216678, 64
1442439633411, 217675, 64
1442439634413, 218677, 65
1442439635407, 219671, 64
1442439636405, 220669, 63
1442439637402, 221666, 65
1442439638399, 222663, 64
1442439639398, 223662, 63
1442439640394, 224658, 65
1442439641393, 225657, 63
1442439642390, 226654, 65
1442439643387, 227651, 64
1442439644385, 228649, 66
1442439645382, 229646, 66
1442439646379, 230643, 64
1442439647377, 231641, 64
1442439648374, 232638, 64
1442439649372, 233636, 63
1442439650369, 234633, 65
1442439651370, 235634, 63
1442439652364, 236628, 64
1442439653361, 237625, 66
1442439654359, 238623, 64
1442439655357, 239621, 65
1442439656354, 240618, 64
1442439657352, 241616, 65
1442439658349, 242613, 67
1442439659347, 243611, 66
1442439660344, 244608, 66
1442439661342, 245606, 67
1442439662339, 246603, 65
1442439663337, 247601, 65
1442439664334, 248598, 66
1442439665332, 249596, 65
1442439666329, 250593, 67
1442439667326, 251590, 65
1442439668324, 252588, 66
1442439669395, 253659, 68
1442439670319, 254583, 66
1442439671316, 255580, 70
1442439672313, 256577, 75
1442439673311, 257575, 74
1442439674346, 258610, 68
1442439675307, 259571, 66
1442439676304, 260568, 66
1442439677302, 261566, 64
1442439678299, 262563, 63
1442439679297, 263561, 66
1442439680294, 264558, 65
1442439681292, 265556, 64
1442439682289, 266553, 66
1442439683287, 267551, 64
1442439684285, 268549, 65
1442439685282, 269546, 62
1442439686279, 270543, 61
1442439687277, 271541, 62
1442439688275, 272539, 60
1442439689272, 273536, 61
1442439690269, 274533, 64
1442439691267, 275531, 63
1442439692264, 276528, 61
1442439693262, 277526, 62
1442439694292, 278556, 60
1442439695257, 279521, 59
1442439696254, 280518, 62
1442439697252, 281516, 61
1442439698249, 282513, 60
1442439699248, 283512, 61
1442439700244, 284508, 60
1442439701242, 285506, 59
1442439702239, 286503, 59
1442439703237, 287501, 60
1442439704234, 288498, 61
1442439705232, 289496, 63
1442439706229, 290493, 61
1442439707230, 291494, 62
1442439708224, 292488, 64
1442439709222, 293486, 63
1442439710219, 294483, 64
1442439711217, 295481, 65
1442439712215, 296479, 64
1442439713212, 297476, 64
1442439714209, 298473, 64
1442439715283, 299547, 62
1442439716205, 300469, 64
1442439717201, 301465, 63
1442439718200, 302464, 62
1442439719197, 303461, 64
1442439720195, 304459, 62
1442439721192, 305456, 61
1442439722189, 306453, 62
1442439723187, 307451, 61
1442439724184, 308448, 61
1442439725181, 309445, 62
1442439726179, 310443, 61
1442439727176, 311440, 61
1442439728174, 312438, 63
1442439729172, 313436, 62
1442439730169, 314433, 62
1442439731167, 315431, 64
1442439732164, 316428, 62
1442439733162, 317426, 61
1442439734159, 318423, 63
1442439735157, 319421, 61
1442439736154, 320418, 60
1442439737150, 321414, 62
1442439738650, 322914, 62
1442439739147, 323411, 62
1442439740645, 324909, 65
1442439741641, 325905, 64
1442439742638, 326902, 65
1442439743636, 327900, 65
1442439744634, 328898, 64
1442439745632, 329896, 66
1442439746628, 330892, 64
1442439747625, 331889, 64
1442439748624, 332888, 66
1442439749620, 333884, 64
1442439750618, 334882, 63
1442439751616, 335880, 65
1442439752613, 336877, 64
1442439753611, 337875, 70
1442439754608, 338872, 71
1442439755605, 339869, 71
1442439756603, 340867, 73
1442439757600, 341864, 71
1442439758598, 342862, 69
1442439759639, 343903, 70
1442439760592, 344856, 70
1442439761590, 345854, 70
1442439762590, 346854, 67
1442439763586, 347850, 72
1442439764584, 348848, 66
1442439765580, 349844, 63
1442439766576, 350840, 63
1442439767570, 351834, 63
1442439768574, 352838, 63
1442439769571, 353835, 63
1442439770569, 354833, 66
1442439771566, 355830, 66
1442439772560, 356824, 62
1442439773560, 357824, 60
1442439774558, 358822, 58
1442439775555, 359819, 57
1442439776554, 360818, 58
1442439777550, 361814, 58
1442439778547, 362811, 59
1442439779543, 363807, 60
1442439780542, 364806, 60
1442439781539, 365803, 58
1442439782538, 366802, 59
1442439783536, 367800, 59
1442439784593, 368857, 60
1442439785532, 369796, 62
1442439786524, 370788, 61
1442439787525, 371789, 62
1442439788522, 372786, 61
1442439789522, 373786, 60
1442439790522, 374786, 61
1442439791517, 375781, 61
1442439792511, 376775, 60
1442439793511, 377775, 63
1442439794510, 378774, 62
1442439795517, 379781, 61
1442439796506, 380770, 64
1442439797504, 381768, 63
1442439798499, 382763, 62
1442439799497, 383761, 63
1442439800493, 384757, 62
1442439801492, 385756, 61
1442439802486, 386750, 63
1442439803486, 387750, 61
1442439804485, 388749, 60
1442439805481, 389745, 63
1442439806478, 390742, 64
1442439807473, 391737, 65
1442439808474, 392738, 61
1442439809471, 393735, 60
1442439810468, 394732, 61
1442439811466, 395730, 60
1442439812462, 396726, 60
1442439813462, 397726, 61
1442439814458, 398722, 60
1442439815457, 399721, 61
1442439816452, 400716, 61
1442439817461, 401725, 60
1442439818449, 402713, 61
1442439819443, 403707, 62
1442439820439, 404703, 61
1442439821443, 405707, 62
1442439822436, 406700, 62
1442439823437, 407701, 61
1442439824921, 409185, 63
1442439825431, 409695, 62
1442439826428, 410692, 62
1442439827428, 411692, 64
1442439828424, 412688, 63
1442439829421, 413685, 63
1442439830414, 414678, 66
1442439831417, 415681, 65
1442439832415, 416679, 68
1442439833412, 417676, 67
1442439834407, 418671, 67
1442439835407, 419671, 69
1442439836406, 420670, 70
1442439837403, 421667, 72
1442439838402, 422666, 73
1442439839398, 423662, 71
1442439840395, 424659, 72
1442439841391, 425655, 69
1442439842390, 426654, 68
1442439843386, 427650, 68
1442439844385, 428649, 66
1442439845382, 429646, 65
1442439846432, 430696, 66
1442439847376, 431640, 66
1442439848375, 432639, 66
1442439849373, 433637, 65
1442439850369, 434633, 66
1442439851367, 435631, 65
1442439852364, 436628, 63
1442439853362, 437626, 66
1442439854359, 438623, 66
1442439855357, 439621, 63
1442439856354, 440618, 64
1442439857353, 441617, 63
1442439858349, 442613, 62
1442439859348, 443612, 64
1442439860351, 444615, 62
1442439861343, 445607, 63
1442439862339, 446603, 62
1442439863337, 447601, 63
1442439864332, 448596, 64
1442439865333, 449597, 62
1442439866329, 450593, 63
1442439867321, 451585, 64
1442439868325, 452589, 63
1442439869323, 453587, 62
1442439870320, 454584, 64
1442439871816, 456080, 63
1442439872814, 457078, 65
1442439873811, 458075, 66
1442439874809, 459073, 69
1442439875805, 460069, 70
1442439876803, 461067, 68
1442439877800, 462064, 68
1442439878798, 463062, 68
1442439879794, 464058, 63
1442439880794, 465058, 63
1442439881792, 466056, 66
1442439882788, 467052, 65
1442439883785, 468049, 64
1442439884783, 469047, 65
1442439885781, 470045, 65
1442439886779, 471043, 65
1442439887776, 472040, 63
1442439888771, 473035, 64
1442439889772, 474036, 65
1442439890769, 475033, 64
1442439891766, 476030, 64
1442439892764, 477028, 64
1442439893761, 478025, 62
1442439894760, 479024, 63
1442439895756, 480020, 63
1442439896754, 481018, 62
1442439897752, 482016, 61
1442439898749, 483013, 63
1442439899746, 484010, 62
1442439900744, 485008, 62
1442439901741, 486005, 64
1442439902739, 487003, 62
1442439903735, 487999, 62
1442439904733, 488997, 64
1442439905730, 489994, 63
1442439906727, 490991, 63
1442439907725, 491989, 62
1442439908723, 492987, 62
1442439909721, 493985, 64
1442439910718, 494982, 62
1442439911716, 495980, 62
1442439912713, 496977, 64
1442439913711, 497975, 63
1442439914797, 499061, 64
1442439915708, 499972, 67
1442439916703, 500967, 65
1442439917701, 501965, 65
1442439918699, 502963, 67
1442439919698, 503962, 66
1442439920694, 504958, 66
1442439921692, 505956, 64
1442439922689, 506953, 64
1442439923687, 507951, 67
1442439924682, 508946, 65
1442439925681, 509945, 64
1442439926679, 510943, 65
1442439927679, 511943, 64
1442439928674, 512938, 62
1442439929670, 513934, 63
1442439930668, 514932, 62
1442439931667, 515931, 62
1442439932663, 516927, 65
1442439933662, 517926, 64
1442439934657, 518921, 66
1442439935655, 519919, 65
1442439936653, 520917, 65
1442439937651, 521915, 67
1442439938648, 522912, 65
1442439939646, 523910, 65
1442439940643, 524907, 66
1442439941642, 525906, 64
1442439942638, 526902, 65
1442439943637, 527901, 65
1442439944635, 528899, 64
1442439945631, 529895, 65
1442439946629, 530893, 65
1442439947626, 531890, 66
1442439948624, 532888, 68
1442439949622, 533886, 67
1442439950619, 534883, 67
1442439951617, 535881, 70
1442439952614, 536878, 69
1442439953611, 537875, 70
1442439954608, 538872, 66
1442439955605, 539869, 63
1442439956603, 540867, 64
1442439957602, 541866, 63
1442439958599, 542863, 63
1442439959597, 543861, 65
1442439960593, 544857, 64
1442439961590, 545854, 65
1442439962589, 546853, 67
1442439963586, 547850, 66
1442439964584, 548848, 65
1442439965581, 549845, 65
1442439966578, 550842, 64
1442439967576, 551840, 66
1442439968574, 552838, 65
1442439969571, 553835, 65
1442439970569, 554833, 68
1442439971566, 555830, 66
1442439972564, 556828, 65
1442439973561, 557825, 66
1442439974558, 558822, 65
1442439975556, 559820, 66
1442439976554, 560818, 67
1442439977550, 561814, 67
1442439978549, 562813, 68
1442439979547, 563811, 68
1442439980544, 564808, 68
1442439981543, 565807, 70
1442439982539, 566803, 69
1442439983542, 567806, 70
1442439984535, 568799, 69
1442439985531, 569795, 72
1442439986527, 570791, 75
1442439987526, 571790, 76
1442439988523, 572787, 71
1442439989521, 573785, 68
1442439990584, 574848, 69
1442439991516, 575780, 67
1442439992522, 576786, 66
1442439993518, 577782, 67
1442439994509, 578773, 67
1442439995508, 579772, 66
1442439996509, 580773, 65
1442439997502, 581766, 65
1442439998499, 582763, 65
1442439999995, 584259, 65
1442440000993, 585257, 65
1442440001990, 586254, 67
1442440002987, 587251, 66
1442440003987, 588251, 65
1442440004984, 589248, 66
1442440005979, 590243, 65
1442440006977, 591241, 63
1442440007974, 592238, 65
1442440008974, 593238, 64
1442440009971, 594235, 65
1442440010968, 595232, 63
1442440011964, 596228, 64
1442440012964, 597228, 67
1442440013959, 598223, 66
1442440014957, 599221, 65
1442440015955, 600219, 66
1442440016952, 601216, 65
1442440017949, 602213, 64
1442440018947, 603211, 66
1442440019945, 604209, 65
1442440020942, 605206, 67
1442440021939, 606203, 67
1442440022936, 607200, 66
1442440023934, 608198, 67
1442440024932, 609196, 65
1442440025929, 610193, 66
1442440026926, 611190, 67
1442440027924, 612188, 66
1442440028923, 613187, 66
1442440029921, 614185, 67
1442440030917, 615181, 66
1442440031915, 616179, 67
1442440032912, 617176, 67
1442440033914, 618178, 66
1442440034912, 619176, 68
1442440035905, 620169, 67
1442440036902, 621166, 67
1442440037899, 622163, 68
1442440038897, 623161, 65
1442440039894, 624158, 66
1442440040892, 625156, 65
1442440041890, 626154, 64
1442440042887, 627151, 65
1442440043893, 628157, 64
1442440044876, 629140, 63
1442440045880, 630144, 64
1442440046878, 631142, 62
1442440047875, 632139, 62
1442440048874, 633138, 63
1442440049873, 634137, 61
1442440050867, 635131, 61
1442440051866, 636130, 63
1442440052862, 637126, 63
1442440053864, 638128, 64
1442440054857, 639121, 65
1442440055855, 640119, 62
1442440056852, 641116, 62
1442440057849, 642113, 64
1442440058847, 643111, 63
1442440059845, 644109, 65
1442440060842, 645106, 64
1442440061841, 646105, 64
1442440062837, 647101, 66
1442440063834, 648098, 65
1442440064832, 649096, 63
1442440065828, 650092, 64
1442440066826, 651090, 63
1442440067824, 652088, 62
1442440068822, 653086, 63
1442440069819, 654083, 63
1442440070818, 655082, 62
1442440071808, 656072, 65
1442440072813, 657077, 64
1442440073810, 658074, 67
1442440074808, 659072, 66
1442440075806, 660070, 65
1442440076804, 661068, 67
1442440077799, 662063, 64
1442440078797, 663061, 63
1442440079796, 664060, 64
1442440080793, 665057, 64
1442440081791, 666055, 64
1442440082787, 667051, 66
1442440083785, 668049, 66
1442440084783, 669047, 66
1442440085780, 670044, 67
1442440086777, 671041, 68
1442440087775, 672039, 69
1442440088766, 673030, 68
1442440089768, 674032, 68
1442440090766, 675030, 69
1442440091762, 676026, 69
1442440092762, 677026, 70
1442440093756, 678020, 69
1442440094768, 679032, 69
1442440095763, 680027, 71
1442440096747, 681011, 70
1442440097744, 682008, 67
1442440098741, 683005, 68
1442440099741, 684005, 65
1442440100736, 685000, 64
1442440101735, 685999, 64
1442440102732, 686996, 65
1442440103731, 687995, 68
1442440104727, 688991, 67
1442440105728, 689992, 66
1442440106724, 690988, 68
1442440107722, 691986, 68
1442440108719, 692983, 74
1442440109719, 693983, 77
1442440110714, 694978, 77
1442440111719, 695983, 74
1442440112708, 696972, 69
1442440113705, 697969, 67
1442440114704, 698968, 64
1442440115702, 699966, 66
1442440116702, 700966, 66
1442440117694, 701958, 65
1442440124094, 708358, 67
1442440124149, 708413, 68
1442440124192, 708456, 67
1442440124244, 708508, 69
1442440124298, 708562, 67
1442440124321, 708585, 65
1442440124689, 708953, 64
1442440125679, 709943, 63
1442440126674, 710938, 64
1442440127674, 711938, 63
1442440128671, 712935, 62
1442440130168, 714432, 64
1442440131166, 715430, 65
1442440132160, 716424, 65
1442440133160, 717424, 66
1442440134154, 718418, 65
1442440135154, 719418, 65
1442440136152, 720416, 66
1442440137150, 721414, 64
1442440138148, 722412, 65
1442440139147, 723411, 63
1442440140143, 724407, 62
1442440141142, 725406, 64
1442440142137, 726401, 63
1442440143135, 727399, 61
1442440144133, 728397, 64
1442440145129, 729393, 63
1442440146128, 730392, 62
1442440147125, 731389, 64
1442440148123, 732387, 64
1442440149117, 733381, 65
1442440150118, 734382, 67
1442440151115, 735379, 66
1442440152113, 736377, 67
1442440153111, 737375, 66
1442440154107, 738371, 64
1442440155104, 739368, 65
1442440156103, 740367, 63
1442440157100, 741364, 63
1442440158092, 742356, 64
1442440159094, 743358, 63
1442440160093, 744357, 64
1442440161091, 745355, 66
1442440162087, 746351, 65
1442440163085, 747349, 65
1442440164083, 748347, 67
1442440165079, 749343, 65
1442440166077, 750341, 67
1442440167075, 751339, 65
1442440168073, 752337, 64
1442440169068, 753332, 66
1442440170067, 754331, 64
1442440171065, 755329, 64
1442440172063, 756327, 66
1442440173061, 757325, 66
1442440174058, 758322, 65
1442440175054, 759318, 66
1442440176053, 760317, 65
1442440177051, 761315, 67
1442440178047, 762311, 66
1442440179058, 763322, 67
1442440180043, 764307, 68
1442440181041, 765305, 67
1442440182536, 766800, 67
1442440183035, 767299, 68
1442440184031, 768295, 66
1442440185029, 769293, 66
1442440186028, 770292, 64
1442440187024, 771288, 64
1442440188023, 772287, 66
1442440189071, 773335, 65
1442440190018, 774282, 66
1442440191015, 775279, 68
1442440192031, 776295, 68
1442440193007, 777271, 67
1442440194007, 778271, 71
1442440195005, 779269, 71
1442440196003, 780267, 73
1442440197001, 781265, 73
1442440197998, 782262, 71
1442440198995, 783259, 71
1442440200002, 784266, 71
1442440200990, 785254, 72
1442440201987, 786251, 73
1442440202985, 787249, 72
1442440203982, 788246, 71
1442440204979, 789243, 70
1442440205977, 790241, 68
1442440206975, 791239, 70
1442440207973, 792237, 68
1442440208970, 793234, 66
1442440209968, 794232, 67
1442440210964, 795228, 65
1442440211963, 796227, 66
1442440212959, 797223, 66
1442440213958, 798222, 67
1442440214953, 799217, 68
1442440215953, 800217, 66
1442440216950, 801214, 65
1442440217950, 802214, 66
1442440218945, 803209, 64
1442440219942, 804206, 63
1442440220940, 805204, 64
1442440221937, 806201, 62
1442440222935, 807199, 61
1442440223933, 808197, 62
1442440224994, 809258, 62
1442440226428, 810692, 62
1442440226925, 811189, 63
1442440227923, 812187, 63
1442440228921, 813185, 64
1442440229918, 814182, 63
1442440230916, 815180, 65
1442440231913, 816177, 63
1442440232911, 817175, 61
1442440234406, 818670, 62
1442440234905, 819169, 62
1442440235903, 820167, 63
1442440236900, 821164, 64
1442440237897, 822161, 64
1442440238894, 823158, 65
1442440239892, 824156, 67
1442440240889, 825153, 66
1442440241887, 826151, 66
1442440242885, 827149, 66
1442440243883, 828147, 63
1442440244879, 829143, 63
1442440245878, 830142, 61
1442440246874, 831138, 60
1442440247872, 832136, 61
1442440248869, 833133, 58
1442440249867, 834131, 58
1442440250865, 835129, 58
1442440251867, 836131, 58
1442440252860, 837124, 56
1442440253858, 838122, 58
1442440254856, 839120, 57
1442440255853, 840117, 56
1442440256852, 841116, 58
1442440257848, 842112, 57
1442440259344, 843608, 58
1442440260341, 844605, 60
1442440261339, 845603, 59
1442440262337, 846601, 59
1442440263334, 847598, 61
1442440264332, 848596, 58
1442440265328, 849592, 57
1442440266326, 850590, 58
1442440267324, 851588, 57
1442440268321, 852585, 57
1442440269317, 853581, 59
1442440270317, 854581, 59
1442440271313, 855577, 60
1442440272311, 856575, 61
1442440273308, 857572, 60
1442440274307, 858571, 60
1442440275308, 859572, 61
1442440276296, 860560, 59
1442440277300, 861564, 59
1442440278297, 862561, 60
1442440279294, 863558, 59
1442440280291, 864555, 60
1442440281289, 865553, 62
1442440282287, 866551, 60
1442440283282, 867546, 60
1442440284282, 868546, 61
1442440285278, 869542, 60
1442440286276, 870540, 60
1442440287275, 871539, 61
1442440288271, 872535, 59
1442440289268, 873532, 58
1442440290267, 874531, 58
1442440291263, 875527, 56
1442440292261, 876525, 57
1442440293258, 877522, 58
1442440294256, 878520, 57
1442440295254, 879518, 60
1442440296251, 880515, 60
1442440297249, 881513, 59
1442440298247, 882511, 61
1442440299243, 883507, 61
1442440300241, 884505, 60
1442440301239, 885503, 62
1442440302237, 886501, 62
1442440303234, 887498, 61
1442440304231, 888495, 63
1442440305227, 889491, 61
1442440306226, 890490, 60
1442440307223, 891487, 60
1442440308221, 892485, 59
1442440309219, 893483, 60
1442440310217, 894481, 62
1442440311213, 895477, 60
1442440312208, 896472, 60
1442440313209, 897473, 62
1442440314207, 898471, 62
1442440315203, 899467, 63
1442440316201, 900465, 64
1442440317200, 901464, 61
1442440318195, 902459, 60
1442440319194, 903458, 61
1442440320192, 904456, 59
1442440321189, 905453, 59
1442440322186, 906450, 61
1442440323184, 907448, 60
1442440324187, 908451, 60
1442440325177, 909441, 63
1442440326177, 910441, 61
1442440327174, 911438, 61
1442440328171, 912435, 65
1442440329168, 913432, 65
1442440330167, 914431, 63
1442440331164, 915428, 65
1442440332161, 916425, 64
1442440333164, 917428, 67
1442440334157, 918421, 66
1442440335154, 919418, 64
1442440336151, 920415, 66
1442440337148, 921412, 64
1442440338146, 922410, 63
1442440339145, 923409, 64
1442440340142, 924406, 62
1442440341138, 925402, 62
1442440342137, 926401, 62
1442440343134, 927398, 59
1442440344131, 928395, 60
1442440345127, 929391, 62
1442440346126, 930390, 60
1442440347124, 931388, 61
1442440348121, 932385, 63
1442440349117, 933381, 62
1442440350117, 934381, 61
1442440351112, 935376, 63
1442440352111, 936375, 61
1442440353109, 937373, 62
1442440354106, 938370, 64
1442440355103, 939367, 64
1442440356102, 940366, 65
1442440357099, 941363, 63
1442440358097, 942361, 63
1442440359094, 943358, 64
1442440360092, 944356, 65
1442440361096, 945360, 66
1442440362087, 946351, 68
1442440363083, 947347, 67
1442440364082, 948346, 63
1442440365077, 949341, 64
1442440366076, 950340, 61
1442440367075, 951339, 60
1442440368071, 952335, 62
1442440369087, 953351, 61
1442440370067, 954331, 60
1442440371063, 955327, 61
1442440372061, 956325, 61
1442440373059, 957323, 60
1442440374054, 958318, 65
1442440375125, 959389, 63
1442440376050, 960314, 64
1442440377048, 961312, 62
1442440378047, 962311, 61
1442440379109, 963373, 62
1442440380041, 964305, 60
1442440381538, 965802, 60
1442440382036, 966300, 62
1442440383034, 967298, 61
1442440384033, 968297, 60
1442440385027, 969291, 62
1442440386030, 970294, 63
1442440387024, 971288, 65
1442440388021, 972285, 67
1442440389019, 973283, 65
1442440390516, 974780, 63
1442440391513, 975777, 64
1442440392511, 976775, 62
1442440393507, 977771, 63
1442440394506, 978770, 65
1442440395502, 979766, 64
1442440396501, 980765, 65
1442440397498, 981762, 63
1442440398493, 982757, 63
1442440399489, 983753, 65
1442440400491, 984755, 63
1442440401488, 985752, 63
1442440402486, 986750, 64
1442440403483, 987747, 63
1442440404480, 988744, 62
1442440405478, 989742, 64
1442440406476, 990740, 63
1442440407474, 991738, 62
1442440408471, 992735, 64
1442440409468, 993732, 64
1442440410466, 994730, 63
1442440411463, 995727, 65
1442440412460, 996724, 65
1442440413458, 997722, 68
1442440414454, 998718, 66
1442440415452, 999716, 64
1442440416449, 1000713, 66
1442440417448, 1001712, 64
1442440418446, 1002710, 62
1442440419443, 1003707, 64
1442440420441, 1004705, 64
1442440421438, 1005702, 64
1442440422435, 1006699, 66
1442440423429, 1007693, 64
1442440424431, 1008695, 63
1442440425428, 1009692, 64
1442440426425, 1010689, 63
1442440427424, 1011688, 65
1442440428422, 1012686, 65
1442440429418, 1013682, 64
1442440430419, 1014683, 65
1442440431413, 1015677, 64
1442440432411, 1016675, 66
1442440433408, 1017672, 68
1442440434410, 1018674, 67
1442440435402, 1019666, 71
1442440436400, 1020664, 75
1442440437398, 1021662, 74
1442440438394, 1022658, 68
1442440439394, 1023658, 64
1442440440398, 1024662, 62
1442440441384, 1025648, 61
1442440442382, 1026646, 64
1442440443384, 1027648, 66
1442440444378, 1028642, 71
1442440445373, 1029637, 69
1442440446372, 1030636, 69
1442440447384, 1031648, 70
1442440448371, 1032635, 71
1442440449368, 1033632, 74
1442440450365, 1034629, 74
1442440451363, 1035627, 74
1442440452361, 1036625, 74
1442440453358, 1037622, 76
1442440454356, 1038620, 76
1442440455852, 1040116, 76
1442440456354, 1040618, 76
1442440457348, 1041612, 76
1442440458346, 1042610, 76
1442440459343, 1043607, 76
1442440460340, 1044604, 76
1442440461338, 1045602, 82
1442440462335, 1046599, 89
1442440463333, 1047597, 89
1442440464329, 1048593, 88
1442440465326, 1049590, 83
1442440466325, 1050589, 80
1442440467323, 1051587, 75
1442440468321, 1052585, 73
1442440469313, 1053577, 69
1442440470317, 1054581, 69
1442440471313, 1055577, 69
1442440472309, 1056573, 97
1442440473308, 1057572, 124
1442440474306, 1058570, 124
1442440475304, 1059568, 124
1442440476296, 1060560, 124
1442440477299, 1061563, 124
1442440478295, 1062559, 0
1442440479293, 1063557, 0
1442440480290, 1064554, 0
1442440481289, 1065553, 0
1442440482285, 1066549, 0
1442440483283, 1067547, 0
1442440484279, 1068543, 0
1442440485276, 1069540, 0
