timestamp, relative_time, heart_rate
1442469290883, 146225, 71
1442469291876, 147218, 74
1442469292784, 148126, 75
1442469293781, 149123, 76
1442469294779, 150121, 76
1442469295775, 151117, 70
1442469296774, 152116, 70
1442469297771, 153113, 69
1442469298865, 154207, 71
1442469299857, 155199, 70
1442469300858, 156200, 72
1442469301760, 157102, 70
1442469302837, 158179, 69
1442469304848, 160190, 70
1442469304883, 160225, 72
1442469305851, 161193, 72
1442469307338, 162680, 72
1442469307746, 163088, 73
1442469308840, 164182, 71
1442469309742, 165084, 68
1442469310739, 166081, 69
1442469312235, 167577, 68
1442469312734, 168076, 69
1442469313823, 169165, 72
1442469315226, 170568, 71
1442469315724, 171066, 71
1442469316861, 172203, 74
1442469317720, 173062, 75
1442469318717, 174059, 75
1442469319715, 175057, 70
1442469320755, 176097, 70
1442469321802, 177144, 70
1442469322903, 178245, 72
1442469323758, 179100, 71
1442469324702, 180044, 66
1442469325796, 181138, 67
1442469326789, 182131, 73
1442469327788, 183130, 73
1442469328693, 184035, 75
1442469329715, 185057, 79
1442469330778, 186120, 81
1442469331685, 187027, 84
1442469332682, 188024, 87
1442469333679, 189021, 89
1442469335176, 190518, 91
1442469335674, 191016, 91
1442469336673, 192015, 89
1442469337720, 193062, 88
1442469338667, 194009, 84
1442469339665, 195007, 81
1442469341234, 196576, 82
1442469341660, 197002, 78
1442469342657, 197999, 77
1442469343751, 199093, 76
1442469344749, 200091, 77
1442469345741, 201083, 80
1442469346740, 202082, 81
1442469347644, 202986, 82
1442469348735, 204077, 84
1442469349731, 205073, 84
1442469350735, 206077, 81
1442469353132, 208474, 81
1442469353168, 208510, 81
1442469353629, 208971, 79
1442469355220, 210562, 80
1442469355628, 210970, 82
1442469356621, 211963, 81
1442469357710, 213052, 80
1442469359614, 214956, 80
1442469359651, 214993, 78
1442469360612, 215954, 76
1442469361707, 217049, 77
1442469362699, 218041, 75
1442469363698, 219040, 75
1442469365194, 220536, 75
1442469365600, 220942, 75
1442469366693, 222035, 76
1442469368115, 223457, 78
1442469368592, 223934, 79
1442469370183, 225525, 81
1442469371178, 226520, 81
1442469371584, 226926, 79
1442469372675, 228017, 76
1442469373580, 228922, 79
1442469374577, 229919, 77
1442469376666, 232008, 75
1442469376699, 232041, 73
1442469378570, 233912, 75
1442469378619, 233961, 75
1442469380102, 235444, 75
1442469380558, 235900, 75
1442469381560, 236902, 77
1442469382557, 237899, 75
1442469383554, 238896, 74
1442469385050, 240392, 75
1442469385549, 240891, 76
1442469386637, 241979, 77
1442469387545, 242887, 79
1442469388596, 243938, 82
1442469389631, 244973, 81
1442469390633, 245975, 81
1442469392124, 247466, 83
1442469392532, 247874, 84
1442469393627, 248969, 81
1442469394527, 249869, 78
1442469395525, 250867, 77
1442469396522, 251864, 75
1442469397551, 252893, 73
1442469398614, 253956, 78
1442469400014, 255356, 80
1442469400512, 255854, 84
1442469401505, 256847, 86
1442469402508, 257850, 84
1442469404003, 259345, 78
1442469405091, 260433, 79
1442469406095, 261437, 75
1442469407087, 262429, 74
1442469407996, 263338, 74
1442469409076, 264418, 74
1442469410084, 265426, 75
1442469411081, 266423, 73
1442469412075, 267417, 74
1442469412981, 268323, 72
1442469414075, 269417, 71
1442469414977, 270319, 71
1442469415973, 271315, 71
1442469416970, 272312, 71
1442469418031, 273373, 71
1442469419062, 274404, 71
1442469419963, 275305, 71
1442469420961, 276303, 71
1442469422002, 277344, 76
1442469422957, 278299, 76
1442469424045, 279387, 73
1442469425046, 280388, 72
1442469425949, 281291, 73
1442469426997, 282339, 70
1442469428035, 283377, 73
1442469429032, 284374, 73
1442469430031, 285373, 75
1442469430936, 286278, 76
1442469432029, 287371, 75
1442469433025, 288367, 75
1442469434020, 289362, 72
1442469434927, 290269, 71
1442469435923, 291265, 78
1442469436921, 292263, 78
1442469438011, 293353, 78
1442469439009, 294351, 79
1442469439913, 295255, 74
1442469440911, 296253, 74
1442469441909, 297251, 72
1442469442903, 298245, 75
1442469443904, 299246, 74
1442469444913, 300255, 76
1442469445999, 301341, 76
1442469446989, 302331, 77
1442469447987, 303329, 75
1442469448900, 304242, 73
1442469449981, 305323, 75
1442469450887, 306229, 75
1442469451883, 307225, 74
1442469453379, 308721, 71
1442469453878, 309220, 74
1442469454973, 310315, 71
1442469455965, 311307, 68
1442469456872, 312214, 69
1442469457868, 313210, 71
1442469458867, 314209, 72
1442469459863, 315205, 74
1442469460954, 316296, 75
1442469461951, 317293, 72
1442469462855, 318197, 75
1442469464352, 319694, 72
1442469464850, 320192, 70
1442469465851, 321193, 70
1442469466846, 322188, 71
1442469467839, 323181, 70
1442469468841, 324183, 72
1442469469926, 325268, 73
1442469470929, 326271, 76
1442469471835, 327177, 77
1442469472928, 328270, 78
1442469473831, 329173, 77
1442469474923, 330265, 78
1442469475827, 331169, 77
1442469476918, 332260, 76
1442469477916, 333258, 78
1442469478909, 334251, 81
1442469479906, 335248, 79
1442469480820, 336162, 81
1442469481809, 337151, 81
1442469482806, 338148, 81
1442469483897, 339239, 81
1442469484801, 340143, 74
1442469485875, 341217, 72
1442469486795, 342137, 68
1442469487796, 343138, 67
1442469488791, 344133, 70
1442469489789, 345131, 72
1442469490882, 346224, 73
1442469491879, 347221, 72
1442469492872, 348214, 72
1442469493779, 349121, 73
1442469494832, 350174, 72
1442469495875, 351217, 69
1442469496772, 352114, 68
1442469497769, 353111, 68
1442469498767, 354109, 68
1442469499855, 355197, 72
1442469500858, 356200, 76
1442469501850, 357192, 78
1442469502757, 358099, 77
1442469503754, 359096, 76
1442469504847, 360189, 77
1442469505841, 361183, 76
1442469506838, 362180, 76
1442469507744, 363086, 78
1442469508761, 364103, 79
1442469509746, 365088, 81
1442469510737, 366079, 82
1442469511734, 367076, 78
1442469512756, 368098, 74
1442469513822, 369164, 74
1442469514937, 370279, 73
1442469515817, 371159, 73
1442469516721, 372063, 73
1442469517817, 373159, 73
1442469518808, 374150, 73
1442469519805, 375147, 73
1442469520712, 376054, 86
1442469521710, 377052, 86
1442469522706, 378048, 86
1442469523704, 379046, 86
1442469524799, 380141, 86
1442469525698, 381040, 0
1442469526792, 382134, 0
1442469527693, 383035, 0
1442469528787, 384129, 0
1442469529688, 385030, 0
1442469530686, 386028, 87
1442469531686, 387028, 86
1442469532681, 388023, 86
1442469534275, 389617, 86
1442469535271, 390613, 113
1442469536265, 391607, 113
1442469537165, 392507, 113
1442469538169, 393511, 113
1442469539160, 394502, 113
1442469540160, 395502, 113
1442469541160, 396502, 113
1442469542195, 397537, 113
1442469543250, 398592, 113
1442469544246, 399588, 0
1442469545349, 400691, 0
1442469546147, 401489, 0
1442469547145, 402487, 0
1442469548141, 403483, 0
1442469549138, 404480, 0
1442469550228, 405570, 0
1442469551157, 406499, 0
1442469552133, 407475, 0
1442469553129, 408471, 0
1442469554124, 409466, 0
1442469555125, 410467, 0
1442469556123, 411465, 0
1442469557119, 412461, 0
1442469558210, 413552, 0
1442469559115, 414457, 0
1442469560116, 415458, 0
1442469561205, 416547, 0
1442469562204, 417546, 0
1442469563196, 418538, 0
1442469564104, 419446, 0
1442469565191, 420533, 0
1442469566193, 421535, 0
1442469567187, 422529, 0
1442469568092, 423434, 80
1442469569090, 424432, 79
1442469570183, 425525, 80
1442469571170, 426512, 81
1442469572172, 427514, 81
1442469573080, 428422, 81
1442469574077, 429419, 82
1442469575076, 430418, 82
1442469576073, 431415, 82
1442469577071, 432413, 82
1442469578066, 433408, 82
1442469579157, 434499, 82
1442469580155, 435497, 82
1442469581058, 436400, 84
1442469582060, 437402, 87
1442469583146, 438488, 87
1442469584146, 439488, 88
1442469585145, 440487, 87
1442469586140, 441482, 86
1442469587048, 442390, 84
1442469588136, 443478, 84
1442469589041, 444383, 84
1442469590038, 445380, 88
1442469591034, 446376, 88
1442469592113, 447455, 88
1442469593127, 448469, 88
1442469594028, 449370, 88
1442469595025, 450367, 0
1442469596022, 451364, 0
1442469597020, 452362, 0
1442469598111, 453453, 0
1442469599113, 454455, 0
1442469600012, 455354, 0
1442469601074, 456416, 0
1442469602107, 457449, 0
1442469603100, 458442, 0
1442469604093, 459435, 0
1442469604999, 460341, 0
1442469606093, 461435, 0
1442469607088, 462430, 0
1442469608089, 463431, 0
1442469608991, 464333, 0
1442469609987, 465329, 0
1442469610986, 466328, 0
1442469612078, 467420, 0
1442469613082, 468424, 0
1442469613977, 469319, 0
1442469615070, 470412, 0
1442469616068, 471410, 0
1442469617066, 472408, 85
1442469617969, 473311, 86
1442469618965, 474307, 89
1442469619996, 475338, 91
1442469620960, 476302, 95
1442469622050, 477392, 96
1442469622954, 478296, 100
1442469624050, 479392, 101
1442469624951, 480293, 101
1442469626042, 481384, 101
1442469626945, 482287, 101
1442469627955, 483297, 99
1442469629032, 484374, 99
1442469630034, 485376, 100
1442469630935, 486277, 100
1442469631934, 487276, 100
1442469632930, 488272, 101
1442469633928, 489270, 100
1442469634930, 490272, 96
1442469635923, 491265, 92
1442469636919, 492261, 89
1442469638015, 493357, 90
1442469638915, 494257, 84
1442469639913, 495255, 84
1442469640906, 496248, 82
1442469641908, 497250, 84
1442469642996, 498338, 85
1442469643995, 499337, 88
1442469644999, 500341, 88
1442469645897, 501239, 91
1442469647077, 502419, 93
1442469647984, 503326, 97
1442469648986, 504328, 98
1442469649887, 505229, 98
1442469650976, 506318, 97
1442469651981, 507323, 97
1442469652881, 508223, 97
1442469653879, 509221, 98
1442469654876, 510218, 118
1442469655874, 511216, 110
1442469656961, 512303, 106
1442469657964, 513306, 105
1442469658865, 514207, 105
1442469659863, 515205, 106
1442469660861, 516203, 106
1442469661858, 517200, 106
1442469662972, 518314, 110
1442469666156, 521498, 111
1442469666443, 521785, 113
1442469667126, 522468, 114
1442469668122, 523464, 115
1442469669120, 524462, 116
1442469670118, 525460, 117
1442469671225, 526567, 117
1442469672210, 527552, 118
1442469673201, 528543, 118
1442469674202, 529544, 118
1442469675200, 530542, 118
1442469676101, 531443, 118
1442469677197, 532539, 118
1442469678192, 533534, 119
1442469679187, 534529, 119
1442469680185, 535527, 121
1442469681091, 536433, 122
1442469683735, 539077, 123
1442469683864, 539206, 123
1442469684081, 539423, 125
1442469685080, 540422, 126
1442469686081, 541423, 127
1442469687076, 542418, 128
1442469688073, 543415, 128
1442469689298, 544640, 129
1442469690432, 545774, 130
1442469694277, 549619, 130
1442469694523, 549865, 131
1442469696964, 552306, 131
1442469697285, 552627, 131
1442469697710, 553052, 130
1442469699278, 554620, 131
1442469699954, 555296, 131
1442469700070, 555412, 132
1442469704199, 559541, 132
1442469704860, 560202, 133
1442469705084, 560426, 134
1442469707847, 563189, 135
1442469709053, 564395, 135
1442469710743, 566085, 136
1442469710913, 566255, 136
1442469713250, 568592, 136
1442469713554, 568896, 137
1442469714198, 569540, 137
1442469714391, 569733, 138
1442469716255, 571597, 138
1442469716937, 572279, 140
1442469718416, 573758, 139
1442469718925, 574267, 141
1442469719475, 574817, 142
1442469719692, 575034, 142
1442469722455, 577797, 143
1442469723379, 578721, 144
1442469725421, 580763, 143
1442469726321, 581663, 144
1442469726407, 581749, 144
1442469728301, 583643, 144
1442469728984, 584326, 144
1442469729219, 584561, 144
1442469729649, 584991, 145
1442469732416, 587758, 144
1442469732986, 588328, 145
1442469733105, 588447, 145
1442469735463, 590805, 146
1442469735983, 591325, 146
1442469736137, 591479, 146
1442469736314, 591656, 145
1442469738593, 593935, 145
1442469739380, 594722, 146
1442469740151, 595493, 143
1442469741966, 597308, 142
1442469742173, 597515, 142
1442469744282, 599624, 140
1442469744868, 600210, 139
1442469745375, 600717, 140
1442469746873, 602215, 138
1442469747615, 602957, 139
1442469747969, 603311, 139
1442469750007, 605349, 139
1442469750885, 606227, 139
1442469750938, 606280, 139
1442469754035, 609377, 139
1442469754750, 610092, 140
1442469754832, 610174, 140
1442469754933, 610275, 140
1442469756706, 612048, 140
1442469756956, 612298, 140
1442469757400, 612742, 141
1442469757728, 613070, 141
1442469761181, 616523, 142
1442469761310, 616652, 141
1442469763207, 618549, 142
1442469763679, 619021, 142
1442469764110, 619452, 142
1442469765943, 621285, 143
1442469766334, 621676, 142
1442469767516, 622858, 143
1442469767650, 622992, 143
1442469769485, 624827, 142
1442469770071, 625413, 141
1442469770246, 625588, 140
1442469773409, 628751, 139
1442469773741, 629083, 140
1442469774377, 629719, 139
1442469776104, 631446, 139
1442469777021, 632363, 140
1442469777149, 632491, 140
1442469779007, 634349, 141
1442469779521, 634863, 142
1442469780223, 635565, 141
1442469781922, 637264, 142
1442469784003, 639345, 141
1442469784390, 639732, 140
1442469785134, 640476, 142
1442469787164, 642506, 140
1442469787573, 642915, 140
1442469787713, 643055, 141
1442469790319, 645661, 140
1442469792270, 647612, 140
1442469793240, 648582, 138
1442469793727, 649069, 137
1442469796119, 651461, 136
1442469796574, 651916, 138
1442469797147, 652489, 136
1442469798397, 653739, 135
1442469799513, 654855, 131
1442469800040, 655382, 125
1442469801365, 656707, 123
1442469801738, 657080, 124
1442469802247, 657589, 123
1442469805505, 660847, 124
1442469805789, 661131, 125
1442469806223, 661565, 123
1442469807811, 663153, 124
1442469808468, 663810, 123
1442469808614, 663956, 121
1442469809913, 665255, 120
1442469811394, 666736, 119
1442469811555, 666897, 119
1442469814239, 669581, 118
1442469814915, 670257, 118
1442469815032, 670374, 120
1442469819333, 674675, 120
1442469819808, 675150, 119
1442469819934, 675276, 118
1442469820157, 675499, 117
1442469822461, 677803, 117
1442469823404, 678746, 115
1442469823627, 678969, 114
1442469825879, 681221, 114
1442469826114, 681456, 114
1442469828103, 683445, 113
1442469828683, 684025, 113
1442469831267, 686609, 114
1442469832633, 687975, 114
1442469833956, 689298, 114
1442469836191, 691533, 114
1442469836532, 691874, 114
1442469836968, 692310, 114
1442469841005, 696347, 113
1442469841336, 696678, 113
1442469841741, 697083, 111
1442469842053, 697395, 110
1442469843400, 698742, 112
1442469843911, 699253, 111
1442469844039, 699381, 111
1442469846224, 701566, 111
1442469847059, 702401, 112
1442469848547, 703889, 112
1442469849605, 704947, 112
1442469851965, 707307, 112
1442469852740, 708082, 111
1442469855343, 710685, 111
1442469855961, 711303, 111
1442469856184, 711526, 112
1442469858172, 713514, 112
1442469858747, 714089, 111
1442469858834, 714176, 114
1442469861242, 716584, 116
1442469861481, 716823, 121
1442469863942, 719284, 123
1442469865352, 720694, 124
1442469865773, 721115, 124
1442469867738, 723080, 122
1442469868635, 723977, 121
1442469869090, 724432, 122
1442469869254, 724596, 123
1442469871382, 726724, 125
1442469873140, 728482, 127
1442469874974, 730316, 129
1442469875786, 731128, 128
1442469875972, 731314, 129
1442469877945, 733287, 129
1442469878426, 733768, 129
1442469879128, 734470, 131
1442469879377, 734719, 132
1442469884985, 740327, 134
1442469885171, 740513, 134
1442469888486, 743828, 135
1442469888679, 744021, 136
1442469890289, 745631, 137
1442469890878, 746220, 138
1442469891058, 746400, 138
1442469893768, 749110, 139
1442469893957, 749299, 139
1442469895017, 750359, 140
1442469896343, 751685, 141
1442469896619, 751961, 140
1442469900676, 756018, 138
1442469900908, 756250, 138
1442469903647, 758989, 138
1442469904042, 759384, 137
1442469904198, 759540, 137
1442469905715, 761057, 137
1442469905942, 761284, 136
1442469906380, 761722, 137
1442469910150, 765492, 138
1442469910821, 766163, 138
1442469912393, 767735, 140
1442469912971, 768313, 140
1442469916166, 771508, 140
1442469916694, 772036, 140
1442469918186, 773528, 142
1442469919004, 774346, 142
1442469919080, 774422, 142
1442469922896, 778238, 144
1442469923451, 778793, 144
1442469923727, 779069, 144
1442469926663, 782005, 145
1442469927180, 782522, 145
1442469927377, 782719, 144
1442469929284, 784626, 145
1442469929530, 784872, 145
1442469929893, 785235, 145
1442469930119, 785461, 147
1442469932841, 788183, 147
1442469932912, 788254, 147
1442469934871, 790213, 149
1442469935439, 790781, 149
1442469935593, 790935, 147
1442469938362, 793704, 149
1442469938875, 794217, 149
1442469939015, 794357, 148
1442469941393, 796735, 148
1442469942054, 797396, 149
1442469944808, 800150, 149
1442469945476, 800818, 149
1442469947050, 802392, 149
1442469947391, 802733, 149
1442469947813, 803155, 149
1442469949495, 804837, 149
1442469950917, 806259, 149
1442469950981, 806323, 148
1442469953562, 808904, 150
1442469955050, 810392, 150
1442469955704, 811046, 150
1442469956566, 811908, 150
1442469959713, 815055, 149
1442469960079, 815421, 149
1442469960514, 815856, 149
1442469962504, 817846, 149
1442469963191, 818533, 149
1442469963301, 818643, 149
1442469967057, 822399, 150
1442469967820, 823162, 149
1442469967895, 823237, 151
1442469969463, 824805, 151
1442469969722, 825064, 152
1442469970460, 825802, 153
1442469972995, 828337, 153
1442469973366, 828708, 153
1442469974045, 829387, 152
1442469976170, 831512, 151
1442469976867, 832209, 150
1442469976943, 832285, 148
1442469979273, 834615, 146
1442469979922, 835264, 144
1442469980008, 835350, 142
1442469981566, 836908, 140
1442469983665, 839007, 139
1442469984669, 840011, 138
1442469986730, 842072, 136
1442469986897, 842239, 134
1442469986987, 842329, 131
1442469989304, 844646, 128
1442469990200, 845542, 128
1442469990277, 845619, 128
1442469992697, 848039, 129
1442469993424, 848766, 127
1442469993526, 848868, 126
1442469997271, 852613, 125
1442469997421, 852763, 123
1442469998204, 853546, 122
1442470000384, 855726, 122
1442470000696, 856038, 123
1442470001152, 856494, 124
1442470001347, 856689, 124
1442470003876, 859218, 124
1442470004081, 859423, 122
1442470004149, 859491, 119
1442470005477, 860819, 120
1442470007551, 862893, 120
1442470011009, 866351, 118
1442470011105, 866447, 120
1442470013279, 868621, 121
1442470013540, 868882, 120
1442470014014, 869356, 118
1442470016221, 871563, 116
1442470016523, 871865, 113
1442470017160, 872502, 112
1442470019256, 874598, 111
1442470020009, 875351, 112
1442470020079, 875421, 113
1442470021631, 876973, 113
1442470022978, 878320, 112
1442470024090, 879432, 111
1442470026831, 882173, 111
1442470028102, 883444, 111
1442470028521, 883863, 113
1442470029218, 884560, 113
1442470029377, 884719, 114
1442470032816, 888158, 113
1442470033101, 888443, 112
1442470034017, 889359, 111
1442470034789, 890131, 110
1442470034999, 890341, 109
1442470037255, 892597, 110
1442470037595, 892937, 114
1442470038093, 893435, 116
1442470040219, 895561, 117
1442470040951, 896293, 116
1442470043355, 898697, 116
1442470043583, 898925, 114
1442470043981, 899323, 113
1442470046390, 901732, 109
1442470046981, 902323, 108
1442470047068, 902410, 108
1442470049441, 904783, 108
1442470050034, 905376, 109
1442470050136, 905478, 110
1442470053021, 908363, 111
1442470053230, 908572, 111
1442470053573, 908915, 110
1442470056884, 912226, 113
1442470057444, 912786, 116
1442470060052, 915394, 118
1442470060753, 916095, 118
1442470063264, 918606, 119
1442470065132, 920474, 118
1442470065301, 920643, 118
1442470069118, 924460, 118
1442470069377, 924719, 119
1442470069842, 925184, 121
1442470071311, 926653, 122
1442470072028, 927370, 123
1442470072137, 927479, 125
1442470076451, 931793, 126
1442470077036, 932378, 127
1442470079330, 934672, 129
1442470080027, 935369, 129
1442470082304, 937646, 129
1442470083154, 938496, 130
1442470083264, 938606, 131
1442470085647, 940989, 131
1442470085926, 941268, 133
1442470086314, 941656, 134
1442470088314, 943656, 135
1442470089098, 944440, 137
1442470089213, 944555, 138
1442470091310, 946652, 139
1442470091671, 947013, 141
1442470092256, 947598, 143
1442470094743, 950085, 139
1442470095116, 950458, 144
1442470095308, 950650, 146
1442470097590, 952932, 147
1442470097931, 953273, 149
1442470101194, 956536, 149
1442470102291, 957633, 149
1442470102421, 957763, 151
1442470104316, 959658, 152
1442470104918, 960260, 152
1442470105146, 960488, 153
1442470107663, 963005, 154
1442470107834, 963176, 154
1442470108817, 964159, 154
1442470110838, 966180, 154
1442470113415, 968757, 155
1442470113908, 969250, 154
1442470114430, 969772, 153
1442470115503, 970845, 155
1442470116629, 971971, 155
1442470117051, 972393, 155
1442470117302, 972644, 155
1442470121593, 976935, 156
1442470121766, 977108, 157
1442470124234, 979576, 157
1442470124934, 980276, 157
1442470127270, 982612, 157
1442470127983, 983325, 158
1442470130089, 985431, 158
1442470130820, 986162, 159
1442470130967, 986309, 158
1442470133641, 988983, 158
1442470133771, 989113, 158
1442470134746, 990088, 158
1442470135414, 990756, 158
1442470135925, 991267, 158
1442470139194, 994536, 160
1442470139947, 995289, 159
1442470141158, 996500, 159
1442470142578, 997920, 158
1442470142758, 998100, 157
1442470145137, 1000479, 155
1442470145915, 1001257, 153
1442470145977, 1001319, 152
1442470148530, 1003872, 151
1442470149234, 1004576, 149
1442470149309, 1004651, 150
1442470151430, 1006772, 147
1442470151702, 1007044, 144
1442470152113, 1007455, 143
1442470154112, 1009454, 142
1442470155928, 1011270, 140
1442470155993, 1011335, 140
1442470156931, 1012273, 140
1442470157531, 1012873, 139
1442470157635, 1012977, 139
1442470160003, 1015345, 139
1442470160696, 1016038, 137
1442470160776, 1016118, 137
1442470163065, 1018407, 136
1442470163384, 1018726, 136
1442470163742, 1019084, 137
1442470163831, 1019173, 136
1442470166399, 1021741, 137
1442470166606, 1021948, 137
1442470167048, 1022390, 137
1442470169265, 1024607, 136
1442470169610, 1024952, 135
1442470170396, 1025738, 135
1442470172226, 1027568, 136
1442470172488, 1027830, 134
1442470172986, 1028328, 132
1442470176170, 1031512, 131
1442470176805, 1032147, 131
1442470176894, 1032236, 130
1442470178642, 1033984, 130
1442470178860, 1034202, 129
1442470179340, 1034682, 127
1442470180954, 1036296, 126
1442470181295, 1036637, 126
1442470181688, 1037030, 125
1442470183801, 1039143, 123
1442470185096, 1040438, 123
1442470187395, 1042737, 122
1442470188970, 1044312, 123
1442470189096, 1044438, 123
1442470190142, 1045484, 123
1442470191851, 1047193, 124
1442470192387, 1047729, 126
1442470194132, 1049474, 128
1442470194721, 1050063, 128
1442470194852, 1050194, 129
1442470196094, 1051436, 130
1442470196415, 1051757, 131
1442470196835, 1052177, 132
1442470198148, 1053490, 134
1442470198860, 1054202, 134
1442470198939, 1054281, 136
1442470201337, 1056679, 138
1442470201600, 1056942, 138
1442470202051, 1057393, 140
1442470204073, 1059415, 141
1442470204336, 1059678, 142
1442470204755, 1060097, 142
1442470207074, 1062416, 145
1442470207399, 1062741, 146
1442470207789, 1063131, 148
1442470210234, 1065576, 148
1442470210959, 1066301, 150
1442470211033, 1066375, 151
1442470215126, 1070468, 151
1442470215410, 1070752, 153
1442470215921, 1071263, 154
1442470217491, 1072833, 154
1442470218194, 1073536, 156
1442470218303, 1073645, 157
1442470220395, 1075737, 157
1442470221638, 1076980, 157
1442470221768, 1077110, 156
1442470224937, 1080279, 156
1442470225436, 1080778, 155
1442470225543, 1080885, 154
1442470227150, 1082492, 155
1442470227516, 1082858, 155
1442470228162, 1083504, 156
1442470228442, 1083784, 156
1442470230751, 1086093, 156
1442470230894, 1086236, 156
1442470233095, 1088437, 156
1442470233857, 1089199, 156
1442470233939, 1089281, 157
1442470236200, 1091542, 158
1442470236661, 1092003, 157
1442470237167, 1092509, 158
1442470237364, 1092706, 158
1442470239636, 1094978, 159
1442470240016, 1095358, 160
1442470242340, 1097682, 159
1442470243067, 1098409, 159
1442470243143, 1098485, 159
1442470245343, 1100685, 160
1442470246002, 1101344, 160
1442470248405, 1103747, 160
1442470248705, 1104047, 159
1442470249374, 1104716, 160
1442470249538, 1104880, 161
1442470251323, 1106665, 161
1442470251965, 1107307, 162
1442470253307, 1108649, 162
1442470254830, 1110172, 162
1442470254993, 1110335, 161
1442470257372, 1112714, 161
1442470257826, 1113168, 162
1442470260057, 1115399, 162
1442470260963, 1116305, 162
1442470261082, 1116424, 163
1442470263318, 1118660, 163
1442470263636, 1118978, 163
1442470264099, 1119441, 164
1442470264190, 1119532, 163
1442470264294, 1119636, 163
1442470264409, 1119751, 163
1442470265988, 1121330, 162
1442470268109, 1123451, 162
1442470268559, 1123901, 162
1442470268724, 1124066, 162
1442470271171, 1126513, 162
1442470271406, 1126748, 162
1442470272475, 1127817, 162
1442470274712, 1130054, 162
1442470275151, 1130493, 162
1442470275419, 1130761, 161
1442470278681, 1134023, 161
