timestamp, relative_time, heart_rate
1442312967496, 148315, 62
1442312968319, 149138, 60
1442312968697, 149516, 58
1442312969237, 150056, 60
1442312970378, 151197, 58
1442312970971, 151790, 57
1442312971101, 151920, 56
1442312972333, 153152, 58
1442312972937, 153756, 58
1442312974317, 155136, 56
1442312974869, 155688, 55
1442312975078, 155897, 54
1442312976082, 156901, 54
1442312976715, 157534, 57
1442312977152, 157971, 57
1442312978072, 158891, 56
1442312978496, 159315, 56
1442312979487, 160306, 55
1442312979784, 160603, 54
1442312980357, 161176, 56
1442312981397, 162216, 56
1442312981897, 162716, 60
1442312982935, 163754, 60
1442312983405, 164224, 59
1442312983731, 164550, 60
1442312984016, 164835, 57
1442312985007, 165826, 54
1442312985074, 165893, 53
1442312985132, 165951, 53
1442312985186, 166005, 53
1442312985251, 166070, 55
1442312985299, 166118, 55
1442312985359, 166178, 55
1442312985416, 166235, 55
1442312985491, 166310, 56
1442312985549, 166368, 57
1442312985632, 166451, 57
1442312985713, 166532, 62
1442312985771, 166590, 58
1442312985834, 166653, 58
1442312985875, 166694, 55
1442312985933, 166752, 53
1442312986004, 166823, 53
1442312986064, 166883, 52
1442312986145, 166964, 52
1442312986213, 167032, 56
1442312986290, 167109, 57
1442312986408, 167227, 58
1442312986517, 167336, 60
1442312986582, 167401, 60
1442312986668, 167487, 62
1442312986751, 167570, 65
1442312986880, 167699, 65
1442312986975, 167794, 63
1442312987103, 167922, 61
1442312987162, 167981, 61
1442312987601, 168420, 61
1442312988372, 169191, 62
1442312989369, 170188, 65
1442312990361, 171180, 67
1442312991364, 172183, 66
1442312992359, 173178, 64
1442312993356, 174175, 60
1442312994352, 175171, 57
1442312997095, 177914, 55
1442312997786, 178605, 56
1442312997865, 178684, 59
1442312998497, 179316, 61
1442312999494, 180313, 63
1442313000485, 181304, 63
1442313004921, 185740, 59
1442313005553, 186372, 57
1442313005620, 186439, 57
1442313005719, 186538, 57
1442313006079, 186898, 63
1442313007075, 187894, 67
1442313010043, 190862, 64
1442313011021, 191840, 60
1442313011124, 191943, 57
1442313011206, 192025, 56
1442313012001, 192820, 55
1442313012997, 193816, 56
1442313013996, 194815, 57
1442313014993, 195812, 62
1442313015996, 196815, 62
1442313016992, 197811, 63
1442313017986, 198805, 64
1442313022953, 203772, 64
1442313023587, 204406, 64
1442313023630, 204449, 64
1442313023652, 204471, 58
1442313023723, 204542, 57
1442313023781, 204600, 57
1442313024528, 205347, 56
1442313025524, 206343, 55
1442313026519, 207338, 56
1442313027516, 208335, 56
1442313028606, 209425, 56
1442313029517, 210336, 59
1442313030513, 211332, 63
1442313031512, 212331, 64
1442313032505, 213324, 64
1442313033505, 214324, 64
1442313034503, 215322, 71
1442313035499, 216318, 71
1442313036497, 217316, 71
1442313037492, 218311, 95
1442313038886, 219705, 112
1442313041501, 222320, 112
1442313042093, 222912, 128
1442313042161, 222980, 128
1442313042680, 223499, 128
1442313043715, 224534, 128
1442313044675, 225494, 128
1442313045678, 226497, 0
1442313046674, 227493, 0
1442313047665, 228484, 0
1442313048669, 229488, 0
1442313049668, 230487, 0
1442313050654, 231473, 0
1442313053196, 234015, 0
1442313053774, 234593, 0
1442313053843, 234662, 0
