timestamp, relative_time, heart_rate
1442410737869, 169371, 63
1442410738952, 170454, 64
1442410739864, 171366, 63
1442410740863, 172365, 63
1442410741861, 173363, 65
1442410742950, 174452, 65
1442410743947, 175449, 65
1442410744854, 176356, 65
1442410745849, 177351, 67
1442410746852, 178354, 66
1442410747847, 179349, 67
1442410748934, 180436, 68
1442410749839, 181341, 68
1442410750837, 182339, 70
1442410751930, 183432, 69
1442410752928, 184430, 73
1442410753930, 185432, 73
1442410754923, 186425, 80
1442410755825, 187327, 82
1442410756915, 188417, 84
1442410757915, 189417, 88
1442410758908, 190410, 88
1442410759815, 191317, 84
1442410760811, 192313, 80
1442410761810, 193312, 81
1442410762807, 194309, 82
1442410763896, 195398, 82
1442410764898, 196400, 83
1442410765891, 197393, 84
1442410766801, 198303, 83
1442410767889, 199391, 84
1442410768792, 200294, 82
1442410769789, 201291, 80
1442410770787, 202289, 77
1442410771785, 203287, 72
1442410772783, 204285, 75
1442410773779, 205281, 74
1442410774869, 206371, 75
1442410775866, 207368, 80
1442410776955, 208457, 80
1442410777771, 209273, 76
1442410778821, 210323, 76
1442410779765, 211267, 79
1442410780762, 212264, 79
1442410782353, 213855, 77
1442410783350, 214852, 72
1442410784348, 215850, 70
1442410785250, 216752, 73
1442410786249, 217751, 74
1442410787246, 218748, 73
1442410788242, 219744, 71
1442410789240, 220742, 68
1442410790241, 221743, 66
1442410791237, 222739, 64
1442410792236, 223738, 65
1442410793228, 224730, 69
1442410794229, 225731, 70
1442410795317, 226819, 68
1442410796224, 227726, 69
1442410797221, 228723, 66
1442410798216, 229718, 64
1442410799306, 230808, 63
1442410800308, 231810, 67
1442410801306, 232808, 69
1442410802301, 233803, 67
1442410803204, 234706, 65
1442410806100, 237602, 64
1442410806551, 238053, 74
1442410806610, 238112, 69
1442410807238, 238740, 65
1442410808235, 239737, 61
1442410809331, 240833, 61
1442410810321, 241823, 58
1442410811840, 243342, 57
1442410812226, 243728, 66
1442410813314, 244816, 66
1442410814315, 245817, 67
1442410815325, 246827, 63
1442410816215, 247717, 60
1442410817271, 248773, 60
1442410818300, 249802, 62
1442410819207, 250709, 59
1442410820205, 251707, 64
1442410821203, 252705, 68
1442410822200, 253702, 74
1442410823294, 254796, 74
1442410824291, 255793, 74
1442410825193, 256695, 74
1442410826235, 257737, 74
1442410827187, 258689, 64
1442410828185, 259687, 60
1442410829275, 260777, 61
1442410830180, 261682, 62
1442410831270, 262772, 62
1442410832267, 263769, 66
1442410833168, 264670, 69
1442410834169, 265671, 71
1442410835192, 266694, 76
1442410836259, 267761, 76
1442410837254, 268756, 74
1442410838248, 269750, 74
1442410839156, 270658, 77
1442410840158, 271660, 78
1442410841160, 272662, 78
1442410842248, 273750, 78
1442410843165, 274667, 79
1442410844143, 275645, 80
1442410845188, 276690, 79
1442410846225, 277727, 79
1442410847225, 278727, 78
1442410848149, 279651, 75
1442410849220, 280722, 75
1442410850215, 281717, 75
1442410851213, 282715, 83
1442410852209, 283711, 84
1442410853121, 284623, 85
1442410854201, 285703, 79
1442410855199, 286701, 82
1442410856130, 287632, 82
1442410857132, 288634, 78
1442410858130, 289632, 77
1442410859124, 290626, 80
1442410860141, 291643, 83
1442410861113, 292615, 84
1442410862110, 293612, 87
1442410863114, 294616, 87
1442410864105, 295607, 87
1442410865103, 296605, 87
1442410866101, 297603, 90
1442410867099, 298601, 92
1442410868083, 299585, 94
1442410869122, 300624, 93
1442410870118, 301620, 90
1442410871102, 302604, 88
1442410873255, 304757, 87
1442410873337, 304839, 89
1442410874082, 305584, 90
1442410875077, 306579, 89
1442410876074, 307576, 88
1442410877074, 308576, 88
1442410878149, 309651, 91
1442410879114, 310616, 93
1442410882532, 314034, 97
1442410883270, 314772, 98
1442410883432, 314934, 95
1442410883542, 315044, 89
1442410884494, 315996, 85
1442410885491, 316993, 88
1442410886488, 317990, 87
1442410887573, 319075, 85
1442410888571, 320073, 89
1442410889572, 321074, 90
1442410890479, 321981, 90
1442410891485, 322987, 88
1442410892579, 324081, 90
1442410893552, 325054, 88
1442410894553, 326055, 88
1442410895465, 326967, 92
1442410896473, 327975, 91
1442410897647, 329149, 91
1442410898548, 330050, 94
1442410899564, 331066, 93
1442410900559, 332061, 93
1442410901550, 333052, 91
1442410902540, 334042, 89
1442410903540, 335042, 89
1442410904533, 336035, 89
1442410905551, 337053, 88
1442410906544, 338046, 90
1442410907547, 339049, 91
1442410908535, 340037, 95
1442410909533, 341035, 97
1442410910528, 342030, 99
1442410911530, 343032, 98
1442410913021, 344523, 99
1442410914019, 345521, 97
1442410915021, 346523, 94
1442410916025, 347527, 92
1442410917017, 348519, 89
1442410918019, 349521, 88
1442410919013, 350515, 93
1442410920011, 351513, 94
1442410921012, 352514, 95
1442410922000, 353502, 94
1442410923007, 354509, 99
1442410923997, 355499, 100
1442410924998, 356500, 98
1442410925993, 357495, 98
1442410926999, 358501, 97
1442410927992, 359494, 92
1442410928981, 360483, 90
1442410929990, 361492, 93
1442410930975, 362477, 91
1442410931988, 363490, 92
1442410932982, 364484, 95
1442410933974, 365476, 96
1442410934970, 366472, 94
1442410935967, 367469, 93
1442410936966, 368468, 96
1442410937964, 369466, 96
1442410938970, 370472, 98
1442410939958, 371460, 94
1442410940963, 372465, 93
1442410941958, 373460, 91
1442410942954, 374456, 93
1442410943952, 375454, 94
1442410944954, 376456, 97
1442410945943, 377445, 97
1442410946841, 378343, 96
1442410947833, 379335, 96
1442410948830, 380332, 99
1442410949827, 381329, 96
1442410950904, 382406, 95
1442410952323, 383825, 98
1442410952821, 384323, 100
1442410953820, 385322, 100
1442410954816, 386318, 101
1442410957054, 388556, 99
1442410957584, 389086, 98
1442410957914, 389416, 97
1442410958383, 389885, 97
1442410959381, 390883, 100
1442410960379, 391881, 102
1442410961373, 392875, 100
1442410962373, 393875, 98
1442410963371, 394873, 95
1442410964460, 395962, 95
1442410965456, 396958, 93
1442410966455, 397957, 94
1442410967456, 398958, 95
1442410968358, 399860, 94
1442410969451, 400953, 94
1442410970444, 401946, 94
1442410971350, 402852, 96
1442410972348, 403850, 96
1442410973345, 404847, 95
1442410974343, 405845, 91
1442410975344, 406846, 91
1442410976337, 407839, 95
1442410977395, 408897, 94
1442410978332, 409834, 94
1442410979330, 410832, 91
1442410980421, 411923, 91
1442410981325, 412827, 93
1442410982417, 413919, 94
1442410983412, 414914, 96
1442410984410, 415912, 94
1442410985407, 416909, 88
1442410986313, 417815, 88
1442410987401, 418903, 91
1442410988399, 419901, 93
1442410989401, 420903, 94
1442410990400, 421902, 97
1442410991299, 422801, 98
1442410992599, 424101, 100
1442410993392, 424894, 99
1442410994386, 425888, 97
1442410995290, 426792, 90
1442410996379, 427881, 90
1442410997377, 428879, 90
1442410998392, 429894, 91
1442410999281, 430783, 92
1442411000333, 431835, 91
1442411001367, 432869, 85
1442411002273, 433775, 85
1442411003270, 434772, 87
1442411004267, 435769, 87
1442411005361, 436863, 86
1442411006262, 437764, 85
1442411007273, 438775, 89
1442411008257, 439759, 88
1442411009256, 440758, 85
1442411010349, 441851, 88
1442411011336, 442838, 88
1442411012337, 443839, 89
1442411013245, 444747, 87
1442411014339, 445841, 86
1442411015335, 446837, 86
1442411016238, 447740, 85
1442411017234, 448736, 85
1442411018257, 449759, 83
1442411019322, 450824, 84
1442411020224, 451726, 87
1442411021227, 452729, 88
1442411022223, 453725, 88
1442411023218, 454720, 89
1442411024217, 455719, 89
1442411025310, 456812, 90
1442411026213, 457715, 87
1442411027217, 458719, 88
1442411028299, 459801, 86
1442411029297, 460799, 85
1442411030294, 461796, 87
1442411031296, 462798, 87
1442411032198, 463700, 88
1442411033200, 464702, 89
1442411034196, 465698, 89
1442411035190, 466692, 89
1442411036185, 467687, 90
1442411037186, 468688, 87
1442411038313, 469815, 88
1442411039177, 470679, 88
1442411040178, 471680, 89
1442411041674, 473176, 88
1442411042670, 474172, 90
1442411043669, 475171, 92
1442411044760, 476262, 92
1442411045664, 477166, 93
1442411046661, 478163, 93
1442411047659, 479161, 92
1442411048685, 480187, 92
1442411049655, 481157, 92
1442411050651, 482153, 91
1442411051649, 483151, 90
1442411052740, 484242, 89
1442411053644, 485146, 91
1442411054642, 486144, 89
1442411055639, 487141, 91
1442411056634, 488136, 90
1442411057634, 489136, 92
1442411058634, 490136, 89
1442411059721, 491223, 91
1442411060626, 492128, 90
1442411061624, 493126, 91
1442411062622, 494124, 93
1442411063711, 495213, 93
1442411064617, 496119, 96
1442411065615, 497117, 99
1442411066708, 498210, 98
1442411067610, 499112, 95
1442411068607, 500109, 93
1442411069602, 501104, 90
1442411070686, 502188, 92
1442411071600, 503102, 91
1442411072597, 504099, 93
1442411073691, 505193, 93
1442411074593, 506095, 93
1442411075681, 507183, 92
1442411076588, 508090, 90
1442411077585, 509087, 91
1442411078600, 510102, 90
1442411079579, 511081, 91
1442411080671, 512173, 91
1442411081683, 513185, 92
1442411082668, 514170, 92
1442411083570, 515072, 92
1442411084760, 516262, 90
1442411085656, 517158, 92
1442411086654, 518156, 89
1442411087564, 519066, 91
1442411088648, 520150, 90
1442411089646, 521148, 93
1442411090647, 522149, 94
1442411091549, 523051, 97
1442411092547, 524049, 98
1442411093544, 525046, 90
1442411094542, 526044, 91
1442411095539, 527041, 88
1442411096537, 528039, 89
1442411097534, 529036, 87
1442411098531, 530033, 86
1442411099529, 531031, 89
1442411100524, 532026, 91
1442411101522, 533024, 94
1442411102619, 534121, 95
1442411103529, 535031, 96
1442411104609, 536111, 93
1442411105521, 537023, 89
1442411106572, 538074, 91
1442411107602, 539104, 93
1442411108604, 540106, 92
1442411109596, 541098, 87
1442411110502, 542004, 88
1442411111592, 543094, 96
1442411112495, 543997, 97
1442411113494, 544996, 95
1442411114493, 545995, 91
1442411115490, 546992, 91
1442411116579, 548081, 90
1442411117580, 549082, 91
1442411118575, 550077, 95
1442411119575, 551077, 94
1442411120568, 552070, 94
1442411121571, 553073, 94
1442411122473, 553975, 93
1442411123469, 554971, 93
1442411124497, 555999, 92
1442411125556, 557058, 94
1442411126463, 557965, 94
1442411127455, 558957, 96
1442411128458, 559960, 97
1442411129454, 560956, 93
1442411130548, 562050, 93
1442411131542, 563044, 93
1442411132448, 563950, 92
1442411133458, 564960, 92
1442411134538, 566040, 90
1442411135536, 567038, 92
1442411136528, 568030, 95
1442411137436, 568938, 97
1442411138524, 570026, 93
1442411139526, 571028, 91
1442411140519, 572021, 93
1442411141520, 573022, 93
1442411142519, 574021, 93
1442411143420, 574922, 92
1442411144426, 575928, 91
1442411145511, 577013, 88
1442411146409, 577911, 91
1442411147585, 579087, 95
1442411148409, 579911, 95
1442411149406, 580908, 99
1442411150400, 581902, 97
1442411151886, 583388, 98
1442411154365, 585867, 99
1442411154915, 586417, 94
1442411155049, 586551, 95
1442411155557, 587059, 95
1442411156553, 588055, 94
1442411160271, 591773, 91
1442411161089, 592591, 91
1442411164057, 595559, 95
1442411164408, 595910, 95
1442411165145, 596647, 93
1442411165288, 596790, 97
1442411168776, 600278, 97
1442411168955, 600457, 94
1442411169436, 600938, 96
1442411169779, 601281, 89
1442411171169, 602671, 87
1442411171474, 602976, 89
1442411171741, 603243, 91
1442411172015, 603517, 91
1442411172313, 603815, 90
1442411174889, 606391, 87
1442411175695, 607197, 90
1442411175840, 607342, 93
1442411176083, 607585, 94
1442411177082, 608584, 95
1442411178077, 609579, 92
1442411179076, 610578, 90
1442411180293, 611795, 87
1442411182324, 613826, 87
1442411182855, 614357, 88
1442411182993, 614495, 90
1442411183734, 615236, 91
1442411184733, 616235, 91
1442411185732, 617234, 90
1442411186827, 618329, 89
1442411187824, 619326, 90
1442411188823, 620325, 92
1442411189719, 621221, 91
1442411190720, 622222, 92
1442411191716, 623218, 92
1442411192713, 624215, 86
1442411193709, 625211, 85
1442411194706, 626208, 82
1442411195704, 627206, 83
1442411196703, 628205, 90
1442411197698, 629200, 91
1442411198694, 630196, 90
1442411199693, 631195, 93
1442411201834, 633336, 92
1442411201965, 633467, 94
1442411202682, 634184, 89
1442411203683, 635185, 88
1442411204681, 636183, 92
1442411207616, 639118, 93
1442411208216, 639718, 92
1442411208349, 639851, 93
1442411208976, 640478, 95
1442411209974, 641476, 97
1442411210969, 642471, 95
1442411211967, 643469, 94
1442411212965, 644467, 92
1442411214106, 645608, 91
1442411214959, 646461, 92
1442411215958, 647460, 94
1442411216954, 648456, 94
1442411218049, 649551, 96
1442411219066, 650568, 95
1442411220053, 651555, 96
1442411220946, 652448, 100
1442411221996, 653498, 95
1442411223032, 654534, 95
1442411224157, 655659, 90
1442411225031, 656533, 89
1442411225932, 657434, 86
1442411226930, 658432, 87
1442411227927, 659429, 93
1442411228925, 660427, 95
1442411229923, 661425, 95
1442411230953, 662455, 92
1442411232009, 663511, 88
1442411233006, 664508, 87
1442411234010, 665512, 84
1442411234910, 666412, 83
1442411236004, 667506, 86
1442411236906, 668408, 91
1442411237902, 669404, 93
1442411238996, 670498, 92
1442411239913, 671415, 92
1442411240987, 672489, 93
1442411241892, 673394, 90
1442411242891, 674393, 91
1442411243887, 675389, 91
1442411244970, 676472, 93
1442411245884, 677386, 91
1442411246878, 678380, 93
1442411247972, 679474, 91
1442411248875, 680377, 89
1442411249969, 681471, 90
1442411250869, 682371, 91
1442411251868, 683370, 93
1442411252880, 684382, 94
1442411253862, 685364, 96
1442411254951, 686453, 95
1442411255961, 687463, 96
1442411256948, 688450, 93
1442411257852, 689354, 90
1442411258943, 690445, 88
1442411259940, 691442, 92
1442411260937, 692439, 93
1442411261842, 693344, 93
1442411262937, 694439, 96
1442411263929, 695431, 96
1442411264936, 696438, 95
1442411265925, 697427, 95
1442411266831, 698333, 96
1442411267827, 699329, 100
1442411268918, 700420, 99
1442411269919, 701421, 96
1442411270822, 702324, 96
1442411271909, 703411, 97
1442411272908, 704410, 98
1442411273904, 705406, 101
1442411274852, 706354, 102
1442411275808, 707310, 99
1442411276875, 708377, 94
1442411277803, 709305, 93
1442411278800, 710302, 95
1442411279798, 711300, 101
1442411280873, 712375, 103
1442411281885, 713387, 100
1442411282966, 714468, 97
1442411283884, 715386, 97
1442411284785, 716287, 98
1442411285874, 717376, 96
1442411286872, 718374, 94
1442411287882, 719384, 95
1442411288776, 720278, 95
1442411289832, 721334, 97
1442411290863, 722365, 96
1442411291768, 723270, 94
1442411292765, 724267, 96
1442411293762, 725264, 96
1442411294856, 726358, 97
1442411295849, 727351, 98
1442411296853, 728355, 98
1442411298251, 729753, 100
1442411300166, 731668, 98
1442411300655, 732157, 96
1442411301824, 733326, 94
1442411303330, 734832, 95
1442411303935, 735437, 98
1442411304074, 735576, 98
1442411304374, 735876, 101
1442411305372, 736874, 100
1442411306365, 737867, 99
1442411307644, 739146, 94
1442411308463, 739965, 93
1442411309460, 740962, 96
1442411310355, 741857, 95
1442411311353, 742855, 94
1442411312734, 744236, 96
1442411313727, 745229, 97
1442411314725, 746227, 99
1442411315732, 747234, 102
1442411316732, 748234, 104
1442411317728, 749230, 102
1442411318831, 750333, 97
1442411319830, 751332, 98
1442411320827, 752329, 98
1442411321815, 753317, 97
1442411322818, 754320, 93
1442411323714, 755216, 91
1442411324712, 756214, 93
1442411325810, 757312, 98
1442411326707, 758209, 97
1442411327805, 759307, 93
1442411328807, 760309, 95
1442411329805, 761307, 93
1442411330803, 762305, 95
1442411331906, 763408, 93
1442411332791, 764293, 92
1442411333793, 765295, 94
1442411334687, 766189, 94
1442411335683, 767185, 94
1442411336768, 768270, 99
1442411337779, 769281, 99
1442411338786, 770288, 98
1442411339779, 771281, 96
1442411340775, 772277, 95
1442411341761, 773263, 93
1442411342770, 774272, 93
1442411343770, 775272, 94
1442411344891, 776393, 94
1442411345760, 777262, 94
1442411346759, 778261, 92
1442411347760, 779262, 88
1442411348757, 780259, 92
1442411349758, 781260, 92
1442411350748, 782250, 93
1442411351749, 783251, 91
1442411352747, 784249, 90
1442411353740, 785242, 93
1442411354635, 786137, 94
1442411355740, 787242, 92
1442411356737, 788239, 90
1442411357727, 789229, 94
1442411358727, 790229, 94
1442411359727, 791229, 94
1442411360724, 792226, 96
1442411361728, 793230, 96
1442411362719, 794221, 94
1442411363717, 795219, 90
1442411364646, 796148, 90
1442411365643, 797145, 94
1442411366747, 798249, 95
1442411367746, 799248, 95
1442411368731, 800233, 92
1442411369730, 801232, 96
1442411370732, 802234, 96
1442411371650, 803152, 93
1442411372792, 804294, 96
1442411373746, 805248, 93
1442411374749, 806251, 92
1442411375743, 807245, 90
1442411376743, 808245, 91
1442411377732, 809234, 96
1442411378737, 810239, 96
1442411379638, 811140, 96
1442411380635, 812137, 92
1442411381735, 813237, 92
1442411382732, 814234, 94
1442411383733, 815235, 97
1442411384729, 816231, 101
1442411385727, 817229, 101
1442411386720, 818222, 99
1442411387717, 819219, 95
1442411388828, 820330, 92
1442411389715, 821217, 95
1442411390712, 822214, 98
1442411391709, 823211, 95
1442411392711, 824213, 90
1442411393701, 825203, 87
1442411394691, 826193, 86
1442411395698, 827200, 89
1442411396676, 828178, 95
1442411397701, 829203, 96
1442411398696, 830198, 93
1442411399687, 831189, 89
1442411400684, 832186, 93
1442411401677, 833179, 92
1442411402692, 834194, 84
1442411403678, 835180, 87
1442411404676, 836178, 88
1442411405677, 837179, 92
1442411406673, 838175, 90
1442411407676, 839178, 89
1442411408671, 840173, 90
1442411409662, 841164, 91
1442411410620, 842122, 91
1442411411722, 843224, 95
1442411412718, 844220, 97
1442411413716, 845218, 97
1442411414712, 846214, 97
1442411415703, 847205, 90
1442411416613, 848115, 90
1442411417617, 849119, 90
1442411418635, 850137, 90
1442411419603, 851105, 88
1442411420698, 852200, 90
1442411421693, 853195, 94
1442411422690, 854192, 95
1442411423676, 855178, 93
1442411425188, 856690, 93
1442411426184, 857686, 90
1442411427179, 858681, 88
1442411428179, 859681, 85
1442411429174, 860676, 90
1442411430172, 861674, 94
1442411431169, 862671, 95
1442411432169, 863671, 95
1442411433083, 864585, 94
1442411434092, 865594, 97
1442411435056, 866558, 98
1442411436072, 867574, 100
1442411437071, 868573, 101
1442411438145, 869647, 102
1442411439059, 870561, 102
1442411440193, 871695, 100
1442411441145, 872647, 96
1442411442128, 873630, 97
1442411443123, 874625, 98
1442411444160, 875662, 98
1442411445118, 876620, 98
1442411446117, 877619, 98
1442411447128, 878630, 97
1442411448126, 879628, 97
1442411449133, 880635, 93
1442411450123, 881625, 93
1442411451100, 882602, 98
1442411452123, 883625, 99
1442411453115, 884617, 98
1442411454172, 885674, 92
1442411455096, 886598, 91
1442411456090, 887592, 90
1442411457112, 888614, 93
1442411458095, 889597, 96
1442411459085, 890587, 98
1442411460079, 891581, 98
1442411461078, 892580, 94
1442411462074, 893576, 93
1442411463072, 894574, 90
1442411464083, 895585, 92
1442411465065, 896567, 96
1442411466066, 897568, 97
1442411467079, 898581, 97
1442411468097, 899599, 99
1442411469058, 900560, 102
1442411470050, 901552, 100
1442411471047, 902549, 94
1442411472045, 903547, 94
1442411473050, 904552, 96
1442411474046, 905548, 97
1442411475042, 906544, 98
1442411476058, 907560, 98
1442411477040, 908542, 97
1442411478032, 909534, 96
1442411479031, 910533, 99
1442411480031, 911533, 103
1442411481046, 912548, 104
1442411482027, 913529, 105
1442411483016, 914518, 104
1442411484018, 915520, 103
1442411485017, 916519, 96
1442411486015, 917517, 96
1442411487030, 918532, 97
1442411488036, 919538, 98
1442411489025, 920527, 101
1442411490024, 921526, 101
1442411491019, 922521, 103
1442411492021, 923523, 102
1442411493015, 924517, 100
1442411494014, 925516, 95
1442411495013, 926515, 95
1442411496010, 927512, 95
1442411497014, 928516, 94
1442411498006, 929508, 92
1442411499008, 930510, 92
1442411499999, 931501, 94
1442411500896, 932398, 95
1442411501889, 933391, 99
1442411502993, 934495, 98
1442411503996, 935498, 95
1442411504989, 936491, 97
1442411505985, 937487, 96
1442411506982, 938484, 95
1442411507976, 939478, 90
1442411508874, 940376, 93
1442411509873, 941375, 93
1442411510974, 942476, 97
1442411511977, 943479, 99
1442411512969, 944471, 98
1442411513969, 945471, 97
1442411514964, 946466, 99
1442411515956, 947458, 95
1442411516957, 948459, 93
1442411517854, 949356, 93
1442411518850, 950352, 95
1442411519950, 951452, 98
1442411520941, 952443, 101
1442411521950, 953452, 101
1442411522944, 954446, 100
1442411523945, 955447, 96
1442411524931, 956433, 95
1442411525937, 957439, 96
1442411526939, 958441, 98
1442411527934, 959436, 99
1442411528931, 960433, 100
1442411529929, 961431, 102
1442411530925, 962427, 100
1442411531903, 963405, 93
1442411532915, 964417, 95
1442411533911, 965413, 92
1442411534917, 966419, 92
1442411535912, 967414, 93
1442411536914, 968416, 95
1442411537906, 969408, 96
1442411539004, 970506, 96
1442411539898, 971400, 100
1442411540897, 972399, 101
1442411541900, 973402, 98
1442411542895, 974397, 98
1442411543890, 975392, 100
1442411544895, 976397, 98
1442411545890, 977392, 96
1442411546888, 978390, 93
1442411547878, 979380, 99
1442411548877, 980379, 99
1442411549875, 981377, 94
1442411550877, 982379, 92
1442411551864, 983366, 92
1442411553365, 984867, 96
1442411554263, 985765, 98
1442411555260, 986762, 95
1442411556254, 987756, 98
1442411557254, 988756, 95
1442411558356, 989858, 93
1442411559357, 990859, 93
1442411560347, 991849, 94
1442411561361, 992863, 94
1442411562348, 993850, 96
1442411563333, 994835, 96
1442411564343, 995845, 91
1442411565341, 996843, 90
1442411566331, 997833, 94
1442411567326, 998828, 94
1442411568330, 999832, 86
1442411569326, 1000828, 86
1442411570322, 1001824, 87
1442411571320, 1002822, 92
1442411572310, 1003812, 94
1442411573319, 1004821, 93
1442411574298, 1005800, 92
1442411575298, 1006800, 91
1442411576305, 1007807, 89
1442411577313, 1008815, 92
1442411578308, 1009810, 94
1442411579290, 1010792, 94
1442411580300, 1011802, 90
1442411581293, 1012795, 88
1442411582297, 1013799, 90
1442411583285, 1014787, 91
1442411584287, 1015789, 92
1442411585180, 1016682, 92
1442411586182, 1017684, 94
1442411587280, 1018782, 95
1442411588281, 1019783, 93
1442411589276, 1020778, 87
1442411590274, 1021776, 87
1442411591272, 1022774, 93
1442411592271, 1023773, 94
1442411593263, 1024765, 95
1442411594164, 1025666, 93
1442411595159, 1026661, 92
1442411596260, 1027762, 91
1442411597254, 1028756, 90
1442411598253, 1029755, 89
1442411599251, 1030753, 87
1442411600249, 1031751, 87
1442411601243, 1032745, 92
1442411602242, 1033744, 93
1442411603245, 1034747, 93
1442411604235, 1035737, 93
1442411605235, 1036737, 90
1442411606237, 1037739, 89
1442411607231, 1038733, 90
1442411608215, 1039717, 87
1442411609223, 1040725, 89
1442411610224, 1041726, 89
1442411611221, 1042723, 88
1442411612226, 1043728, 88
1442411613215, 1044717, 91
1442411614220, 1045722, 92
1442411615207, 1046709, 93
1442411616106, 1047608, 92
1442411617099, 1048601, 92
1442411618184, 1049686, 95
1442411619182, 1050684, 93
1442411620206, 1051708, 88
1442411621202, 1052704, 87
1442411622185, 1053687, 90
1442411623198, 1054700, 93
1442411624188, 1055690, 94
1442411625180, 1056682, 91
1442411626182, 1057684, 92
1442411627178, 1058680, 94
1442411628180, 1059682, 96
1442411629183, 1060685, 95
1442411630181, 1061683, 96
1442411631162, 1062664, 94
1442411632174, 1063676, 92
1442411633163, 1064665, 93
1442411634161, 1065663, 89
1442411635055, 1066557, 87
1442411636051, 1067553, 89
1442411637161, 1068663, 90
1442411638157, 1069659, 92
